Wall time,Step,Value
1699630436.301647,0,25.629465103149414
1699635088.857515,1,15.427716255187988
1699639563.2581286,2,13.227079391479492
1699644010.9688787,3,11.763863563537598
1699648493.6885881,4,10.90347957611084
1699652951.8522532,5,10.272074699401855
1699657381.652103,6,9.888083457946777
1699661877.9109669,7,9.53727912902832
1699666398.524864,8,9.042912483215332
1699670763.9131548,9,8.882964134216309
1699675263.0439684,10,8.600354194641113
1699679752.280054,11,8.310652732849121
1699684194.044665,12,8.189286231994629
1699688644.2298806,13,7.976737976074219
1699692999.2784157,14,7.858381271362305
1699697494.146185,15,7.736876010894775
1699701980.1703815,16,7.5773844718933105
1699706306.82896,17,7.4451727867126465
1699710770.5469904,18,7.320746421813965
1699715238.8219807,19,7.2715373039245605
1699719703.5184102,20,7.218420028686523
1699724069.975537,21,7.124913692474365
1699728511.1193888,22,7.039921283721924
1699732961.8107924,23,7.032304286956787
1699737316.4664793,24,6.957777500152588
1699741665.9727175,25,6.889003276824951
1699746120.5422926,26,6.805739879608154
1699750585.2355182,27,6.751731872558594
1699755021.6675785,28,6.729203224182129
1699759437.3145828,29,6.658534049987793
1699763866.540786,30,6.6383562088012695
1699768336.2066994,31,6.599029541015625
1699772803.985465,32,6.549807071685791
1699777215.8721478,33,6.531949043273926
1699781627.78428,34,6.481786251068115
1699786068.6781673,35,6.446736812591553
1699790526.513498,36,6.424254894256592
1699794956.4310143,37,6.387521743774414
1699799423.8533914,38,6.321988582611084
1699803832.6922069,39,6.373517036437988
1699808261.5616586,40,6.358500003814697
1699812744.4526472,41,6.321315288543701
1699817237.5385,42,6.278810977935791
1699821723.7685666,43,6.270195484161377
1699826166.6774766,44,6.16305685043335
1699830640.7843761,45,6.175515174865723
1699835127.5960248,46,6.202573776245117
1699839497.1221206,47,6.21273136138916
1699843961.6193562,48,6.161102771759033
1699848308.3086584,49,6.098236560821533
1699852773.6947458,50,6.070080757141113
1699857140.1817467,51,6.098939418792725
1699861621.7451975,52,6.049821853637695
1699865990.5969899,53,6.039316654205322
1699870408.510186,54,6.020445346832275
1699874863.201837,55,5.997096538543701
1699879303.2326822,56,5.996851444244385
1699883694.4508567,57,6.0261454582214355
1699888066.9745944,58,6.034963607788086
1699892535.3543909,59,6.119387149810791
1699896961.051508,60,5.968540191650391
1699901424.0155656,61,5.089917182922363
1699905915.495544,62,4.903224468231201
1699910410.4753046,63,4.895318031311035
1699914892.100279,64,4.85930871963501
1699919357.541115,65,4.852178573608398
1699923838.0161703,66,4.84633731842041
1699928176.1809006,67,4.8492279052734375
1699932661.9192998,68,4.84915828704834
1699937170.751188,69,4.831704616546631
1699941674.018593,70,4.824279308319092
1699946148.9561887,71,4.8282694816589355
1699950643.0154068,72,4.776732444763184
1699955114.239896,73,4.8116455078125
1699959579.949949,74,4.851561069488525
1699964093.2605622,75,4.808476448059082
1699968603.0316212,76,4.804953098297119
1699973090.7136307,77,4.794288635253906
1699977569.9622133,78,4.787099838256836
1699982072.7410192,79,4.799656867980957
1699986449.2640882,80,4.840444087982178
1699990956.3819726,81,4.78612756729126
1699995440.7425478,82,4.806460857391357
1699999793.7942336,83,4.782464027404785
1700004267.5504613,84,4.7608642578125
1700008746.3963077,85,4.7815842628479
1700013233.3201568,86,4.799396991729736
1700017714.3922555,87,4.800357818603516
1700022191.8469007,88,4.77161169052124
1700026670.8487005,89,4.77475118637085
1700031146.2232847,90,4.785030364990234
1700035649.5439844,91,4.784965515136719
