Wall time,Step,Value
1699630436.301624,0,1.0128893852233887
1699635088.8574908,1,0.26234087347984314
1699639563.2581038,2,0.22957561910152435
1699644010.9688416,3,0.2096589058637619
1699648493.6885493,4,0.19578967988491058
1699652951.8522305,5,0.18596071004867554
1699657381.6520655,6,0.17634932696819305
1699661877.910943,7,0.17085063457489014
1699666398.52483,8,0.16460774838924408
1699670763.9131305,9,0.16213993728160858
1699675263.0439453,10,0.1569945216178894
1699679752.2800148,11,0.1517694890499115
1699684194.0446303,12,0.149041086435318
1699688644.2298577,13,0.1463192105293274
1699692999.2783806,14,0.1475096195936203
1699697494.1461601,15,0.14135898649692535
1699701980.1703572,16,0.13716110587120056
1699706306.828937,17,0.1365141123533249
1699710770.5469508,18,0.13444115221500397
1699715238.8219564,19,0.1334526389837265
1699719703.518375,20,0.13104714453220367
1699724069.9755006,21,0.13165371119976044
1699728511.1193514,22,0.12929698824882507
1699732961.8107555,23,0.1284075677394867
1699737316.4664543,24,0.1266477257013321
1699741665.9726858,25,0.12575730681419373
1699746120.542251,26,0.12451796978712082
1699750585.2354805,27,0.1226065531373024
1699755021.667539,28,0.1214810237288475
1699759437.3145587,29,0.11970429867506027
1699763866.540747,30,0.15199299156665802
1699768336.2066755,31,0.11863522231578827
1699772803.9854264,32,0.11713839322328568
1699777215.8721097,33,0.13038451969623566
1699781627.784244,34,0.11737190932035446
1699786068.678144,35,0.1173090711236
1699790526.5134585,36,0.11512771993875504
1699794956.4309895,37,0.12331987917423248
1699799423.8533676,38,0.11326683312654495
1699803832.6921828,39,0.11827141791582108
1699808261.5616355,40,0.11386967450380325
1699812744.4526074,41,0.12893816828727722
1699817237.5384781,42,0.11308622360229492
1699821723.7685287,43,0.1125759705901146
1699826166.6774368,44,0.11361625790596008
1699830640.7843525,45,0.11385776847600937
1699835127.595999,46,0.11662755161523819
1699839497.1220822,47,0.11156608164310455
1699843961.619317,48,0.11047042906284332
1699848308.3086195,49,0.10923919081687927
1699852773.6947074,50,0.10873115062713623
1699857140.1817105,51,0.11052974313497543
1699861621.745159,52,0.10722112655639648
1699865990.5969534,53,0.10848894715309143
1699870408.510162,54,0.10902147740125656
1699874863.201794,55,0.113118015229702
1699879303.2326467,56,0.11151957511901855
1699883694.4508128,57,0.1088729202747345
1699888066.9745498,58,0.1191297173500061
1699892535.3543656,59,0.11951282620429993
1699896961.05147,60,0.11210884153842926
1699901424.0155427,61,0.1009235605597496
1699905915.4955204,62,0.0939013659954071
1699910410.47528,63,0.10685975104570389
1699914892.1002548,64,0.0950184017419815
1699919357.5410764,65,0.0916748046875
1699923838.0161343,66,0.09516996145248413
1699928176.1808777,67,0.09377028793096542
1699932661.9192636,68,0.09132714569568634
1699937170.75115,69,0.09377176314592361
1699941674.0185676,70,0.09692741185426712
1699946148.9561667,71,0.09197959303855896
1699950643.015371,72,0.10313744097948074
1699955114.2398593,73,0.10682740062475204
1699959579.9499106,74,0.10132194310426712
1699964093.2605186,75,0.10763568431138992
1699968603.0315845,76,0.09145408868789673
1699973090.7135942,77,0.09300967305898666
1699977569.9621923,78,0.09135337918996811
1699982072.7409954,79,0.09019407629966736
1699986449.2640653,80,0.0917234942317009
1699990956.38195,81,0.093718521296978
1699995440.7425246,82,0.0972559005022049
1699999793.7941961,83,0.1005023866891861
1700004267.5504222,84,0.0994919091463089
1700008746.3962688,85,0.09106351435184479
1700013233.3201199,86,0.0983964204788208
1700017714.3922172,87,0.09983746707439423
1700022191.8468618,88,0.10570863634347916
1700026670.848664,89,0.10453588515520096
1700031146.2232616,90,0.10399369895458221
1700035649.5439463,91,0.14411096274852753
