Wall time,Step,Value
1691318331.7023394,0,0.3373211622238159
1691322776.846018,1,0.5311689376831055
1691327067.1762104,2,0.5925740003585815
1691331375.2775662,3,0.5259996056556702
1691335676.739178,4,0.5777631402015686
1691339983.224299,5,0.6058919429779053
1691344291.4247496,6,0.5713970065116882
1691348602.2000315,7,0.6428609490394592
1691352904.0844226,8,0.6493055820465088
1691357453.4619646,9,0.6540277600288391
1691362011.7274206,10,0.6709153056144714
1691366489.9646027,11,0.7206956744194031
1691371013.0346036,12,0.675827145576477
1691375498.1718853,13,0.6746536493301392
1691379991.1805296,14,0.6927820444107056
1691384461.9504023,15,0.7036316990852356
1691388922.8911636,16,0.6741076111793518
1691393327.6703925,17,0.6560943722724915
1691397711.3060853,18,0.6821430921554565
1691402129.736547,19,0.6879189610481262
1691406492.3431025,20,0.6898956894874573
1691410855.2093558,21,0.6745728850364685
1691415192.8854163,22,0.7337793707847595
1691419496.6986656,23,0.6757152080535889
1691423847.5894983,24,0.7569873929023743
1691428185.7401285,25,0.7052983045578003
1691432531.7595723,26,0.6976596713066101
1691436904.9507554,27,0.7300227284431458
1691441246.7662432,28,0.7446564435958862
1691445598.1439898,29,0.7361854314804077
1691449948.5273812,30,0.7088494300842285
1691454273.3915987,31,0.6726078987121582
1691458615.2996962,32,0.7009000182151794
1691462950.385811,33,0.7154411673545837
1691467308.3589523,34,0.715607762336731
1691471658.4975202,35,0.7143052220344543
1691475998.9105144,36,0.7456806898117065
1691480453.3361325,37,0.7316313982009888
1691484984.386383,38,0.7369083762168884
1691489479.4649107,39,0.7489619255065918
1691493965.0920417,40,0.7285500168800354
1691498437.8176763,41,0.7201542258262634
1691502872.2514815,42,0.7425494194030762
1691507220.7667418,43,0.6906659007072449
1691511605.3943806,44,0.7745347619056702
1691516038.1921244,45,0.7309216260910034
1691520438.039719,46,0.7426413297653198
1691524829.2510803,47,0.7258713245391846
1691529203.9320698,48,0.7204549908638
1691533530.5448601,49,0.7547200918197632
1691537877.4611192,50,0.7050782442092896
1691542254.3549047,51,0.7573381066322327
1691546629.6616075,52,0.731930673122406
1691550976.6084867,53,0.6818665266036987
1691555359.0210335,54,0.7229762673377991
1691559679.4611595,55,0.771372377872467
1691564099.0385647,56,0.7596526741981506
1691568500.270594,57,0.6780253052711487
1691572892.8920727,58,0.7772216200828552
1691577266.2173223,59,0.7562392354011536
1691581677.0295894,60,0.7591464519500732
1691586076.2035348,61,0.7290796041488647
1691590438.4619844,62,0.7389352917671204
1691594808.352125,63,0.7531417608261108
1691599207.01966,64,0.7692622542381287
1691603560.7503693,65,0.7164627909660339
1691607948.3238294,66,0.7359283566474915
1691612329.479384,67,0.7400435209274292
1691616699.172769,68,0.7264267802238464
1691621075.236637,69,0.7354962229728699
1691625469.4557009,70,0.7194309234619141
1691629836.180992,71,0.7252145409584045
1691634225.018924,72,0.6940450072288513
1691638628.254307,73,0.7621685266494751
1691642985.8301294,74,0.7561567425727844
1691647331.1536176,75,0.7572441101074219
1691651628.1503725,76,0.7378758192062378
