Wall time,Step,Value
1689841441.0476093,0,25.816062927246094
1689845973.2241735,1,26.61284065246582
1689850276.6630695,2,23.68536949157715
1689854605.6724746,3,19.155210494995117
1689858935.9244828,4,19.32194709777832
1689863213.0136638,5,19.000925064086914
1689867535.7882652,6,19.48882484436035
1689871890.319012,7,18.14982795715332
1689876209.767193,8,17.39388084411621
1689880576.2221773,9,17.9426212310791
1689884914.265444,10,18.515867233276367
1689889160.8345847,11,17.611221313476562
1689893512.4802964,12,16.31104850769043
1689897857.428895,13,16.624557495117188
1689902206.0171423,14,16.358158111572266
1689906551.3821657,15,16.260986328125
1689910877.345959,16,16.366308212280273
1689915259.7371385,17,15.300593376159668
1689919608.6663811,18,17.153284072875977
1689923920.7617836,19,16.14166259765625
1689928172.3221788,20,16.05331802368164
1689932536.9046767,21,16.239622116088867
1689936866.4340606,22,15.787405967712402
1689941233.2613294,23,15.072905540466309
1689945564.4174747,24,15.70103645324707
1689949887.6596487,25,16.765745162963867
1689954263.9881065,26,16.31024742126465
1689958554.672923,27,14.998482704162598
1689962891.356479,28,15.514150619506836
1689967170.2155666,29,16.302209854125977
1689971517.390277,30,15.073868751525879
1689975878.8806105,31,17.349830627441406
1689980237.9739408,32,15.202672004699707
1689984601.0128095,33,15.359375953674316
1689988954.9104426,34,15.054043769836426
1689993333.8953629,35,15.914118766784668
1689997648.815268,36,15.266529083251953
1690001921.7760189,37,15.163518905639648
1690006271.351425,38,17.06109046936035
1690010642.8031476,39,15.021312713623047
1690014983.5901315,40,15.491473197937012
1690019384.351782,41,15.194156646728516
1690023718.1300688,42,15.2578125
1690028181.9009705,43,15.741203308105469
1690032700.1723115,44,15.611133575439453
1690037362.1393964,45,14.308661460876465
1690042210.7379637,46,16.170978546142578
1690046953.6976595,47,16.312328338623047
1690051762.9727654,48,16.18921661376953
1690056381.6383662,49,14.974116325378418
1690061115.4278874,50,15.358827590942383
1690065878.5439715,51,14.715134620666504
1690070698.630444,52,14.667217254638672
1690075492.812855,53,14.212648391723633
1690080260.52879,54,15.593083381652832
1690084985.9904993,55,14.600942611694336
1690089735.9270067,56,14.858846664428711
1690094494.8781745,57,15.564494132995605
1690099197.8655074,58,14.954917907714844
1690103728.0154116,59,15.86905288696289
1690108441.590869,60,16.55925178527832
1690113137.7006533,61,14.491571426391602
1690117755.2759745,62,14.833267211914062
1690122386.9771903,63,14.628497123718262
1690127081.7589064,64,14.719773292541504
1690131780.077903,65,15.333307266235352
1690136485.8951447,66,14.397644996643066
1690141167.3754258,67,15.098339080810547
1690145859.3354445,68,14.227108001708984
1690150561.9552317,69,14.64159870147705
1690155207.4654584,70,15.166250228881836
1690159871.6814034,71,13.80825138092041
1690164482.732456,72,17.828941345214844
1690169006.3362813,73,15.398320198059082
1690173620.6593907,74,14.310226440429688
1690178222.019655,75,14.406304359436035
1690182853.4741852,76,14.332184791564941
1690187445.9468865,77,15.792579650878906
1690192053.2183232,78,15.281814575195312
1690196594.3044052,79,15.560321807861328
1690201213.323273,80,15.1742582321167
1690205796.3649485,81,14.351551055908203
1690210434.4517853,82,16.291162490844727
1690215036.2662418,83,15.108325958251953
1690219623.3455582,84,14.691803932189941
1690224206.2986772,85,15.452178955078125
1690228746.3688767,86,15.841471672058105
1690233295.709968,87,15.327827453613281
1690237888.2221808,88,15.598610877990723
1690242494.3344324,89,14.53956127166748
1690247061.8472111,90,16.275100708007812
1690251680.226903,91,14.698561668395996
1690256127.8159728,92,16.170665740966797
1690260675.302923,93,14.913983345031738
1690265223.9070349,94,15.568338394165039
1690269824.1564713,95,14.355474472045898
1690274505.8559241,96,15.559919357299805
1690279097.8172865,97,15.105990409851074
1690283701.5342312,98,14.99448013305664
1690288332.5746498,99,14.39026927947998
1690292893.1342385,100,17.07424545288086
1690297407.5094037,101,14.971278190612793
1690301928.4388626,102,14.752213478088379
1690306518.353017,103,15.748760223388672
1690311143.4782517,104,14.833491325378418
1690315625.321797,105,nan
1690320253.6060643,106,nan
1690324741.6304371,107,nan
1690329231.511465,108,nan
1690333730.8159409,109,nan
1690338270.492252,110,nan
1690342814.146151,111,nan
1690347310.5841224,112,nan
1690351790.7483974,113,nan
1690356252.342738,114,nan
1690360720.3056955,115,nan
1690365243.7752943,116,nan
1690369768.097226,117,nan
1690374216.2839026,118,nan
1690378696.9660642,119,nan
1690383167.2093315,120,nan
1690387677.4264293,121,nan
1690392184.1227446,122,nan
1690396639.9565964,123,nan
1690401071.064571,124,nan
1690405589.7563844,125,nan
1690410058.5044556,126,nan
1690414626.5376656,127,nan
1690419048.6267498,128,nan
1690423536.7246776,129,nan
1690428006.0279946,130,nan
1690432437.583734,131,nan
1690436952.2948537,132,nan
