Wall time,Step,Value
1689841441.0476093,0,0.002039429033175111
1689845973.2241735,1,0.015635622665286064
1689850276.6630695,2,0.0258327666670084
1689854605.6724746,3,0.03738953173160553
1689858935.9244828,4,0.04010877013206482
1689863213.0136638,5,0.04690686613321304
1689867535.7882652,6,0.04894629493355751
1689871890.319012,7,0.0577838197350502
1689876209.767193,8,0.07681848853826523
1689880576.2221773,9,0.08021754026412964
1689884914.265444,10,0.09177429974079132
1689889160.8345847,11,0.09177429974079132
1689893512.4802964,12,0.10469068586826324
1689897857.428895,13,0.10197144746780396
1689902206.0171423,14,0.1033310666680336
1689906551.3821657,15,0.09313391894102097
1689910877.345959,16,0.12032631039619446
1689915259.7371385,17,0.10808973759412766
1689919608.6663811,18,0.11216859519481659
1689923920.7617836,19,0.10537049919366837
1689928172.3221788,20,0.12712439894676208
1689932536.9046767,21,0.12848402559757233
1689936866.4340606,22,0.11760707199573517
1689941233.2613294,23,0.1305234581232071
1689945564.4174747,24,0.12032631039619446
1689949887.6596487,25,0.11692725867033005
1689954263.9881065,26,0.12848402559757233
1689958554.672923,27,0.13460230827331543
1689962891.356479,28,0.12712439894676208
1689967170.2155666,29,0.14208021759986877
1689971517.390277,30,0.13596193492412567
1689975878.8806105,31,0.10808973759412766
1689980237.9739408,32,0.14208021759986877
1689984601.0128095,33,0.14072059094905853
1689988954.9104426,34,0.1549966037273407
1689993333.8953629,35,0.13800135254859924
1689997648.815268,36,0.11284840106964111
1690001921.7760189,37,0.13188306987285614
1690006271.351425,38,0.12916383147239685
1690010642.8031476,39,0.15023793280124664
1690014983.5901315,40,0.13460230827331543
1690019384.351782,41,0.14479945600032806
1690023718.1300688,42,0.14955812692642212
1690028181.9009705,43,0.13256287574768066
1690032700.1723115,44,0.1305234581232071
1690037362.1393964,45,0.14955812692642212
1690042210.7379637,46,0.14140041172504425
1690046953.6976595,47,0.12440516799688339
1690051762.9727654,48,0.11760707199573517
1690056381.6383662,49,0.13732154667377472
1690061115.4278874,50,0.1488783210515976
1690065878.5439715,51,0.1488783210515976
1690070698.630444,52,0.1427600234746933
1690075492.812855,53,0.18694765865802765
1690080260.52879,54,0.16655336320400238
1690084985.9904993,55,0.1733514666557312
1690089735.9270067,56,0.14479945600032806
1690094494.8781745,57,0.14140041172504425
1690099197.8655074,58,0.14479945600032806
1690103728.0154116,59,0.1522773653268814
1690108441.590869,60,0.13528211414813995
1690113137.7006533,61,0.16587355732917786
1690117755.2759745,62,0.1454792618751526
1690122386.9771903,63,0.15975527465343475
1690127081.7589064,64,0.1583956480026245
1690131780.077903,65,0.12916383147239685
1690136485.8951447,66,0.14479945600032806
1690141167.3754258,67,0.15567640960216522
1690145859.3354445,68,0.1699524074792862
1690150561.9552317,69,0.17199184000492096
1690155207.4654584,70,0.15567640960216522
1690159871.6814034,71,0.1706322282552719
1690164482.732456,72,0.12848402559757233
1690169006.3362813,73,0.13868117332458496
1690173620.6593907,74,0.1454792618751526
1690178222.019655,75,0.13868117332458496
1690182853.4741852,76,0.14751869440078735
1690187445.9468865,77,0.14072059094905853
1690192053.2183232,78,0.1522773653268814
1690196594.3044052,79,0.1488783210515976
1690201213.323273,80,0.15023793280124664
1690205796.3649485,81,0.1611148864030838
1690210434.4517853,82,0.1278042197227478
1690215036.2662418,83,0.15363697707653046
1690219623.3455582,84,0.140040785074234
1690224206.2986772,85,0.15431679785251617
1690228746.3688767,86,0.13120326399803162
1690233295.709968,87,0.140040785074234
1690237888.2221808,88,0.1461590826511383
1690242494.3344324,89,0.14411965012550354
1690247061.8472111,90,0.12372535467147827
1690251680.226903,91,0.15635621547698975
1690256127.8159728,92,0.1454792618751526
1690260675.302923,93,0.16043508052825928
1690265223.9070349,94,0.13596193492412567
1690269824.1564713,95,0.15091773867607117
1690274505.8559241,96,0.140040785074234
1690279097.8172865,97,0.1339225023984909
1690283701.5342312,98,0.1522773653268814
1690288332.5746498,99,0.16247451305389404
1690292893.1342385,100,0.1339225023984909
1690297407.5094037,101,0.1638341248035431
1690301928.4388626,102,0.15703603625297546
1690306518.353017,103,0.1366417407989502
1690311143.4782517,104,0.1611148864030838
1690315625.321797,105,0.0
1690320253.6060643,106,0.0
1690324741.6304371,107,0.0
1690329231.511465,108,0.0
1690333730.8159409,109,0.0
1690338270.492252,110,0.0
1690342814.146151,111,0.0
1690347310.5841224,112,0.0
1690351790.7483974,113,0.0
1690356252.342738,114,0.0
1690360720.3056955,115,0.0
1690365243.7752943,116,0.0
1690369768.097226,117,0.0
1690374216.2839026,118,0.0
1690378696.9660642,119,0.0
1690383167.2093315,120,0.0
1690387677.4264293,121,0.0
1690392184.1227446,122,0.0
1690396639.9565964,123,0.0
1690401071.064571,124,0.0
1690405589.7563844,125,0.0
1690410058.5044556,126,0.0
1690414626.5376656,127,0.0
1690419048.6267498,128,0.0
1690423536.7246776,129,0.0
1690428006.0279946,130,0.0
1690432437.583734,131,0.0
1690436952.2948537,132,0.0
