Wall time,Step,Value
1689841362.7209208,0,87.15545654296875
1689845895.7185254,1,59.7542724609375
1689850199.592013,2,50.63435363769531
1689854528.2914286,3,45.750343322753906
1689858858.7796166,4,42.25926208496094
1689863134.1872263,5,39.66121292114258
1689867458.4133837,6,37.77978515625
1689871813.4925508,7,36.14859390258789
1689876130.5709586,8,34.745296478271484
1689880495.6854613,9,33.90763854980469
1689884833.1682699,10,32.770484924316406
1689889079.9733741,11,32.02943420410156
1689893433.2895236,12,31.417617797851562
1689897777.6374772,13,30.6634464263916
1689902125.8613837,14,30.068450927734375
1689906471.5146148,15,29.506933212280273
1689910796.8732774,16,29.24114227294922
1689915180.4146805,17,28.941572189331055
1689919527.093209,18,28.49897003173828
1689923841.666818,19,27.948633193969727
1689928090.2767167,20,27.62723159790039
1689932456.126518,21,27.548852920532227
1689936785.5662405,22,27.06106185913086
1689941151.9289703,23,26.8786678314209
1689945483.0293205,24,26.628610610961914
1689949807.0770063,25,26.333398818969727
1689954182.4181302,26,26.37552833557129
1689958473.7059302,27,26.28289794921875
1689962810.9629571,28,25.87006187438965
1689967088.614374,29,25.693771362304688
1689971436.6741786,30,25.58309555053711
1689975797.518222,31,25.540956497192383
1689980156.8819644,32,25.39042854309082
1689984518.394883,33,25.254138946533203
1689988873.5608609,34,24.96302604675293
1689993251.4026966,35,25.024580001831055
1689997568.9056067,36,25.088062286376953
1690001840.7283788,37,24.788524627685547
1690006188.2392309,38,24.703758239746094
1690010561.7608836,39,24.657461166381836
1690014901.9012733,40,24.62259292602539
1690019301.2250907,41,24.531845092773438
1690023636.0973997,42,24.244035720825195
1690028086.0003264,43,24.412168502807617
1690032606.01197,44,24.380475997924805
1690037262.0321007,45,24.252872467041016
1690042110.506984,46,23.984052658081055
1690046855.1431074,47,24.10694694519043
1690051661.2501988,48,23.83336639404297
1690056281.449476,49,23.758541107177734
1690061014.6826172,50,23.792373657226562
1690065777.959677,51,23.67852020263672
1690070598.141967,52,23.424306869506836
1690075390.340321,53,23.42291259765625
1690080158.961329,54,23.347909927368164
1690084884.9598262,55,29.363136291503906
1690089636.5496752,56,23.353883743286133
1690094396.0196097,57,23.323442459106445
1690099100.602585,58,31.086585998535156
1690103629.5465753,59,23.034692764282227
1690108342.4967165,60,23.03899574279785
1690113040.0118694,61,22.85170555114746
1690117657.2328393,62,23.094898223876953
1690122288.2696836,63,22.877134323120117
1690126985.0686707,64,22.575868606567383
1690131682.387579,65,22.517873764038086
1690136388.1633847,66,22.482831954956055
1690141069.0209398,67,22.5141544342041
1690145759.9306755,68,22.289878845214844
1690150463.2483885,69,24.65542984008789
1690155109.830071,70,22.591684341430664
1690159774.2393198,71,23.611454010009766
1690164383.458349,72,22.566959381103516
1690168910.0310335,73,22.370607376098633
1690173524.8842888,74,22.1766300201416
1690178126.6918952,75,22.276718139648438
1690182756.7261825,76,22.306337356567383
1690187350.235335,77,22.49022674560547
1690191956.8295176,78,22.24555015563965
1690196499.738744,79,22.257526397705078
1690201117.5221024,80,22.171804428100586
1690205701.0844343,81,24.018903732299805
1690210339.4850364,82,66.94960021972656
1690214940.9754374,83,23.905431747436523
1690219527.8183007,84,22.717714309692383
1690224109.3577538,85,23.390451431274414
1690228649.4887626,86,22.833354949951172
1690233199.2747035,87,22.556528091430664
1690237792.384312,88,22.80913734436035
1690242399.217599,89,527.1030883789062
1690246965.126636,90,22.699939727783203
1690251586.6461008,91,22.81487274169922
1690256033.1820168,92,25.337488174438477
1690260580.924433,93,23.11777114868164
1690265129.3488517,94,25.699541091918945
1690269730.3282962,95,22.348663330078125
1690274411.1324904,96,22.341136932373047
1690279004.8408308,97,22.379331588745117
1690283606.5932748,98,22.376174926757812
1690288238.3476706,99,22.141193389892578
1690292799.511729,100,22.302122116088867
1690297312.573826,101,21.90216827392578
1690301834.3800895,102,21.95162010192871
1690306423.4386768,103,21.88905143737793
1690311048.6325052,104,22.103954315185547
1690315549.8201904,105,1121450983424.0
1690320176.9857297,106,563447791616.0
1690324664.9831588,107,166.48785400390625
1690329154.7855227,108,247.15333557128906
1690333654.323236,109,1002.9061279296875
1690338194.5713177,110,1389.4151611328125
1690342737.527688,111,72.50616455078125
1690347235.7310479,112,97.0241928100586
1690351715.9930854,113,69.13687896728516
1690356177.4643185,114,67.07888793945312
1690360645.954792,115,65.4514389038086
1690365168.6338444,116,63.97471237182617
1690369693.0085816,117,62.604007720947266
1690374141.6442823,118,62.09028244018555
1690378622.0933414,119,201.2451934814453
1690383092.4480925,120,59.82773208618164
1690387602.51503,121,58.85118865966797
1690392109.6900523,122,58.2581672668457
1690396565.3274627,123,57.57666778564453
1690400995.8274174,124,7023.41357421875
1690405514.4253933,125,56.27677917480469
1690409983.9606066,126,55.558048248291016
1690414552.0987236,127,54.953514099121094
1690418974.0224051,128,54.56584930419922
1690423461.440866,129,54.02243423461914
1690427931.1655316,130,53.50619888305664
1690432363.1821017,131,369.0058288574219
1690436877.446836,132,124.4022445678711
1690441414.8549058,133,180.5157470703125
