Wall time,Step,Value
1691759836.6982272,0,12.356133460998535
1691764464.9799023,1,12.625899314880371
1691768937.420225,2,9.568746566772461
1691773406.42237,3,8.297636032104492
1691777880.521355,4,8.873834609985352
1691782367.4792066,5,10.05133056640625
1691786930.6077113,6,8.613790512084961
1691791418.3425682,7,8.342556953430176
1691795906.644144,8,9.759753227233887
1691800389.2075841,9,9.922057151794434
1691804871.4559877,10,7.542988300323486
1691809357.8892827,11,8.168377876281738
1691813845.407155,12,8.643348693847656
1691818325.7265792,13,8.275762557983398
1691822807.9085333,14,8.621136665344238
1691827291.3660555,15,8.893889427185059
1691831768.3907998,16,10.072333335876465
1691836248.49927,17,8.443227767944336
1691840731.9583633,18,8.886819839477539
1691845217.0116112,19,8.254210472106934
1691849705.5533266,20,10.098963737487793
1691854192.4520195,21,7.770261764526367
1691858686.0271845,22,8.11153507232666
1691863182.2133522,23,8.220619201660156
1691867665.1890666,24,8.835522651672363
1691872337.5595074,25,10.37324333190918
1691876828.716292,26,7.9831438064575195
1691881320.382096,27,7.8129801750183105
1691885812.8750963,28,8.26013469696045
1691890302.7797794,29,7.917399883270264
1691894790.2890542,30,8.192089080810547
1691899274.8319502,31,8.363863945007324
1691903757.3954175,32,7.752301216125488
1691908239.112436,33,8.359269142150879
1691912725.2826679,34,8.716552734375
1691917206.1049345,35,8.028647422790527
1691921690.182284,36,8.892041206359863
1691926169.91585,37,8.722742080688477
1691930651.0511594,38,8.938870429992676
1691935124.2405057,39,7.282693862915039
1691939592.1066003,40,8.602232933044434
1691944058.971252,41,8.081844329833984
1691948531.3034225,42,7.93858528137207
1691953002.6243958,43,8.479022979736328
1691957471.2258756,44,7.7528204917907715
1691961960.3206391,45,9.226544380187988
1691966434.5638497,46,8.138625144958496
1691970905.3124406,47,8.073771476745605
1691975375.9325552,48,8.077980995178223
1691979832.506708,49,7.762387752532959
1691984297.0385063,50,9.182007789611816
1691988765.4771488,51,7.376595973968506
1691993237.158852,52,7.734786510467529
1691997703.240986,53,8.750956535339355
1692002162.6497529,54,7.968944072723389
1692006615.917602,55,7.438389301300049
1692011075.9844706,56,7.825833320617676
1692015533.626129,57,8.035863876342773
1692019996.495609,58,8.065054893493652
1692024453.3427033,59,7.935188293457031
1692028909.6883094,60,7.70127010345459
1692033363.0449426,61,7.839642524719238
1692037821.9805815,62,7.135596752166748
1692042282.1735723,63,7.528536319732666
