Wall time,Step,Value
1691759836.6982272,0,0.09987030178308487
1691764464.9799023,1,0.17315174639225006
1691768937.420225,2,0.3035019338130951
1691773406.42237,3,0.34824901819229126
1691777880.521355,4,0.34241244196891785
1691782367.4792066,5,0.3223086893558502
1691786930.6077113,6,0.36770427227020264
1691791418.3425682,7,0.37094682455062866
1691795906.644144,8,0.39494162797927856
1691800389.2075841,9,0.35667964816093445
1691804871.4559877,10,0.4208819568157196
1691809357.8892827,11,0.4079118072986603
1691813845.407155,12,0.43450063467025757
1691818325.7265792,13,0.4591439664363861
1691822807.9085333,14,0.46562904119491577
1691827291.3660555,15,0.4124513566493988
1691831768.3907998,16,0.36251622438430786
1691836248.49927,17,0.4364461600780487
1691840731.9583633,18,0.45525291562080383
1691845217.0116112,19,0.46368351578712463
1691849705.5533266,20,0.3767834007740021
1691854192.4520195,21,0.4798962473869324
1691858686.0271845,22,0.5201037526130676
1691863182.2133522,23,0.5577172636985779
1691867665.1890666,24,0.4857328236103058
1691872337.5595074,25,0.3826199769973755
1691876828.716292,26,0.5343709588050842
1691881320.382096,27,0.5259403586387634
1691885812.8750963,28,0.533073902130127
1691890302.7797794,29,0.47924771904945374
1691894790.2890542,30,0.533722460269928
1691899274.8319502,31,0.5590142607688904
1691903757.3954175,32,0.5142672061920166
1691908239.112436,33,0.5648508667945862
1691912725.2826679,34,0.5953307151794434
1691917206.1049345,35,0.5622568130493164
1691921690.182284,36,0.5123216509819031
1691926169.91585,37,0.5642023086547852
1691930651.0511594,38,0.5194552540779114
1691935124.2405057,39,0.5201037526130676
1691939592.1066003,40,0.5265888571739197
1691944058.971252,41,0.5317769050598145
1691948531.3034225,42,0.5953307151794434
1691953002.6243958,43,0.5726329684257507
1691957471.2258756,44,0.5771725177764893
1691961960.3206391,45,0.45525291562080383
1691966434.5638497,46,0.5168612003326416
1691970905.3124406,47,0.5687419176101685
1691975375.9325552,48,0.5985732674598694
1691979832.506708,49,0.579118013381958
1691984297.0385063,50,0.503242552280426
1691988765.4771488,51,0.5622568130493164
1691993237.158852,52,0.5992217659950256
1691997703.240986,53,0.42023345828056335
1692002162.6497529,54,0.5810635685920715
1692006615.917602,55,0.5415045619010925
1692011075.9844706,56,0.6037613749504089
1692015533.626129,57,0.5246433019638062
1692019996.495609,58,0.5622568130493164
1692024453.3427033,59,0.5356679558753967
1692028909.6883094,60,0.5402075052261353
1692033363.0449426,61,0.5181582570075989
1692037821.9805815,62,0.5875486135482788
1692042282.1735723,63,0.60959792137146
1692046740.530698,64,0.5590142607688904
1692051197.2876866,65,0.5421530604362488
1692055658.8402443,66,0.6005188226699829
1692060114.3797061,67,0.5453956127166748
1692064576.3102558,68,0.5817120671272278
1692069031.363244,69,0.5317769050598145
1692073487.330677,70,0.5804150700569153
1692077942.3846493,71,0.539559006690979
1692082396.664248,72,0.542801558971405
1692086855.951125,73,0.5888456702232361
1692091316.220637,74,0.5953307151794434
1692095769.8525817,75,0.5162127017974854
1692100226.4892662,76,0.5674448609352112
1692104683.2957563,77,0.4818417727947235
1692109142.2674234,78,0.5382620096206665
1692113601.1998608,79,0.5447470545768738
1692118057.056102,80,0.5466926097869873
1692122513.0895257,81,0.5181582570075989
1692126964.8604112,82,0.47795072197914124
1692131419.193631,83,0.4818417727947235
1692135878.0533025,84,0.5551232099533081
1692140334.037075,85,0.536316454410553
1692144790.636298,86,0.5324254035949707
1692149250.2873254,87,0.5408560037612915
1692153707.3864348,88,0.5071336030960083
1692158165.8250906,89,0.5006484985351562
1692162625.127795,90,0.5012969970703125
1692167084.974463,91,0.5894941687583923
1692171542.0334914,92,0.5038910508155823
1692176002.0493417,93,0.5551232099533081
1692180460.0277224,94,0.5136186480522156
1692184919.1709778,95,0.5512321591377258
1692189376.7334814,96,0.5564202070236206
1692193838.0321822,97,0.5525291562080383
1692198388.4479356,98,0.6031128168106079
1692202909.5537531,99,0.5933852195739746
1692207428.2104216,100,0.5836575627326965
1692211957.6306665,101,0.6309987306594849
1692216491.115423,102,0.5492866635322571
1692221022.5537896,103,0.5966277718544006
1692225562.1193902,104,0.6037613749504089
1692230109.1353106,105,0.5959792733192444
1692234663.5033,106,0.5920882225036621
1692239226.4892263,107,0.5998703241348267
1692243799.9971328,108,0.5998703241348267
1692248361.2474856,109,0.6147859692573547
1692252876.2639694,110,0.6251621246337891
1692257408.7685235,111,0.6271076798439026
1692261950.9227397,112,0.5771725177764893
1692266530.3080902,113,0.60959792137146
1692271115.306438,114,0.5920882225036621
1692275683.6823637,115,0.6070038676261902
1692280271.2951634,116,0.618677020072937
1692284834.6280668,117,0.6271076798439026
1692289419.9609468,118,0.5888456702232361
1692294003.1034713,119,0.5810635685920715
1692298573.428771,120,0.616083025932312
1692303164.3412528,121,0.6011673212051392
1692307732.2852318,122,0.6005188226699829
1692312301.6853702,123,0.6005188226699829
1692316873.6510909,124,0.5830090641975403
1692321464.318927,125,0.616083025932312
1692326066.9524438,126,0.6381322741508484
1692330645.527622,127,0.575875461101532
1692335099.662575,128,0.5979247689247131
1692339689.4608884,129,0.616083025932312
1692344282.3397057,130,0.60959792137146
1692348854.099218,131,0.5843061208724976
1692353449.2508638,132,0.5953307151794434
1692358035.5192208,133,0.6569390296936035
1692362596.8950434,134,0.6511024832725525
1692367166.8566804,135,0.6335927248001099
1692371746.252272,136,0.6251621246337891
1692376319.9433072,137,0.6355382800102234
1692380911.4500582,138,0.6173800230026245
1692385488.4816566,139,0.6530479788780212
1692390071.116698,140,0.6348897814750671
1692394558.920606,141,0.6232166290283203
1692399160.1978886,142,0.661478579044342
1692403698.2823787,143,0.6530479788780212
1692408291.962493,144,0.6569390296936035
1692412874.1082895,145,0.6731517314910889
1692417439.9650404,146,0.6361867785453796
1692422045.9107692,147,0.6394293308258057
1692426636.297304,148,0.6290531754493713
1692431240.9494958,149,0.6485084295272827
1692435832.3824902,150,0.6575875282287598
1692440436.359513,151,0.658884584903717
1692445075.6243272,152,0.6595330834388733
1692449641.701088,153,0.6251621246337891
1692454185.3690789,154,0.6679636836051941
1692458759.2794282,155,0.6549935340881348
1692463316.5545566,156,0.6517509818077087
1692467929.4750104,157,0.6387808322906494
1692472468.1697538,158,0.6439688801765442
1692477052.7730832,159,0.6549935340881348
1692481601.9633424,160,0.6348897814750671
1692486195.5642502,161,0.6478599309921265
1692490800.731914,162,0.6264591217041016
1692495390.9483144,163,0.6387808322906494
1692499947.2385478,164,0.6212710738182068
1692504487.8150194,165,0.6225680708885193
1692509042.8047028,166,0.6264591217041016
1692513584.1809971,167,0.6517509818077087
1692518165.9679558,168,0.6627756357192993
1692522737.4403157,169,0.6446173787117004
1692527275.9408042,170,0.6595330834388733
1692531869.1118279,171,0.6601815819740295
1692536481.1859832,172,0.6679636836051941
1692541028.6512434,173,0.6686121821403503
1692545625.2974362,174,0.6750972867012024
1692550198.9950244,175,0.6673151850700378
1692554751.6944404,176,0.6225680708885193
1692559300.8029642,177,0.6705577373504639
1692563818.5151534,178,0.6828793883323669
1692568382.2083845,179,0.6699091792106628
1692572951.3055024,180,0.658884584903717
1692577555.2927208,181,0.658884584903717
1692582182.9286258,182,0.6478599309921265
1692586649.4505842,183,0.655642032623291
1692591208.0284984,184,0.6549935340881348
1692595790.06089,185,0.6549935340881348
1692600349.5456257,186,0.6770427823066711
1692604944.5035448,187,0.661478579044342
1692609518.9133239,188,0.6621271371841431
