Wall time,Step,Value
1690448518.532891,0,0.16904175281524658
1690453350.8166685,1,0.2060966044664383
1690457921.6313958,2,0.20664705336093903
1690462510.7332098,3,0.16110859811306
1690467191.2081888,4,0.3209480047225952
1690471765.0755394,5,0.3866550028324127
1690476306.3483672,6,0.4268244802951813
1690480868.155259,7,0.42966678738594055
1690485423.9452393,8,0.41176050901412964
1690489981.9148014,9,0.37066903710365295
1690494678.085303,10,0.48718029260635376
1690499311.2230692,11,0.40919557213783264
1690503945.1105895,12,0.4139331579208374
1690508622.6765215,13,0.4878890812397003
1690513250.5812569,14,0.39512208104133606
1690517895.4246552,15,0.46693575382232666
1690522476.3178296,16,0.4771147668361664
1690527069.6802053,17,0.49725085496902466
1690531681.34262,18,0.468709260225296
1690536260.2152195,19,0.5111916065216064
1690540939.563156,20,0.4543534219264984
1690545584.4847312,21,0.5052655339241028
1690550153.278525,22,0.5056150555610657
1690554777.5994627,23,0.5489232540130615
1690559454.2779062,24,0.4925082325935364
1690564054.1169696,25,0.5006920099258423
1690568657.5759869,26,0.5751616954803467
1690573267.5868576,27,0.4815063774585724
1690577893.4534984,28,0.578727126121521
1690582521.5357661,29,0.48292410373687744
1690587143.615193,30,0.5269798636436462
1690591798.959881,31,0.5577109456062317
1690596408.16797,32,0.534869372844696
1690601003.404954,33,0.6063611507415771
1690605583.5663028,34,0.5328406691551208
1690610148.7659304,35,0.6043501496315002
1690614719.6556938,36,0.4987854063510895
1690619352.5635204,37,0.5488295555114746
1690623939.790945,38,0.5505722165107727
1690628538.6684082,39,0.5441650152206421
1690633124.6820111,40,0.5707591772079468
1690637743.8955605,41,0.6017788648605347
1690642363.9718316,42,0.5528090000152588
1690646944.5823984,43,0.6065468192100525
1690651533.2957118,44,0.5418788194656372
1690656127.7115746,45,0.6583433151245117
1690660724.471234,46,0.5869700908660889
1690665302.1799965,47,0.628648579120636
1690669914.9630966,48,0.5707167387008667
1690674483.2630868,49,0.5527739524841309
1690679111.7318518,50,0.5729997158050537
1690683721.6914403,51,0.5812391638755798
1690688256.3337038,52,0.5682007670402527
1690692871.5017266,53,0.5746780037879944
1690697526.6207318,54,0.6806449294090271
1690702128.5440817,55,0.6069628000259399
1690706748.923595,56,0.6256879568099976
1690711334.3039765,57,0.633277177810669
1690715975.4370785,58,0.6285040378570557
